Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
0.066371610,1,1,0,1,0,1
0.066371750,0,1,0,1,0,1
0.066371910,1,1,0,1,0,1
0.066372020,0,1,0,1,0,1
0.066372090,1,1,0,1,0,1
0.066372180,0,1,0,1,0,1
0.066372250,1,1,0,1,0,1
0.066372340,0,1,0,1,0,1
0.066372410,1,1,0,1,0,1
0.066372500,0,1,0,1,0,1
0.066372580,1,1,0,1,0,1
0.066372730,0,1,0,1,0,1
0.066372750,0,0,0,1,0,1
0.066372820,1,0,0,1,0,1
0.066372910,0,0,0,1,0,1
0.066373050,1,0,0,1,0,1
0.066373150,0,0,0,1,0,1
0.066373230,1,0,0,1,0,1
0.066373320,0,0,0,1,0,1
0.066373400,1,0,0,1,0,1
0.066373480,0,0,0,1,0,1
0.066373570,1,0,0,1,0,1
0.066373720,0,0,0,1,0,1
0.066373890,1,0,0,1,0,1
0.066374050,0,0,0,1,0,1
0.066374150,1,0,0,1,0,1
0.066374230,0,0,0,1,0,1
0.066374390,1,0,0,1,0,1
0.066374550,0,0,0,1,0,1
0.066374730,1,0,0,1,0,1
0.066374810,0,0,0,1,0,1
0.066374900,1,0,0,1,0,1
0.066375050,0,0,0,1,0,1
0.066375150,1,0,0,1,0,1
0.066375230,0,0,0,1,0,1
0.066375390,1,0,0,1,0,1
0.066375480,0,0,0,1,0,1
0.066375560,1,0,0,1,0,1
0.066375720,0,0,0,1,0,1
0.066375890,1,0,0,1,0,1
0.066375980,0,0,0,1,0,1
0.066376070,1,0,0,1,0,1
0.066376150,0,0,0,1,0,1
0.066376230,1,0,0,1,0,1
0.066376380,0,0,0,1,0,1
0.066376490,1,0,0,1,0,1
0.066376560,0,0,0,1,0,1
0.066376650,1,0,0,1,0,1
0.066376740,0,0,0,1,0,1
0.066376850,1,0,0,1,0,1
0.066376990,0,0,0,1,0,1
0.066377070,1,0,0,1,0,1
0.066377160,0,0,0,1,0,1
0.066377240,1,0,0,1,0,1
0.066377330,0,0,0,1,0,1
0.066377420,1,0,0,1,0,1
0.066377570,0,0,0,1,0,1
0.066377730,1,0,0,1,0,1
0.066377860,0,0,0,1,0,1
0.066377930,1,0,0,1,0,1
0.066378070,0,0,0,1,0,1
0.066378180,1,0,0,1,0,1
0.066378270,0,0,0,1,0,1
0.066378420,1,0,0,1,0,1
0.066378690,0,0,0,1,0,1
0.066378780,1,0,0,1,0,1
0.066378850,0,0,0,1,0,1
0.066378950,1,0,0,1,0,1
0.066379030,0,0,0,1,0,1
0.066379110,1,0,0,1,0,1
0.066379260,0,0,0,1,0,1
0.066379480,1,0,0,1,0,1
0.066379630,0,0,0,1,0,1
0.066379820,0,1,0,1,0,1
0.066380460,1,1,0,1,0,1
0.066381450,0,1,0,1,0,1
0.068071210,0,1,1,1,0,1
0.068072160,0,1,0,1,0,1
0.072377090,1,1,0,1,0,1
0.072378070,0,1,0,1,0,1
0.072684640,0,1,0,1,1,1
0.072685670,0,1,0,1,0,1
0.074462880,0,1,1,1,0,1
0.074463830,0,1,0,1,0,1
0.078453060,0,1,0,1,1,1
0.078454090,0,1,0,1,0,1
0.079545690,1,1,0,1,0,1
0.079546020,0,1,0,1,0,1
0.079546120,1,1,0,1,0,1
0.079546190,0,1,0,1,0,1
0.079546260,1,1,0,1,0,1
0.079546350,0,1,0,1,0,1
0.079546500,1,1,0,1,0,1
0.079546620,0,1,0,1,0,1
0.079546680,1,1,0,1,0,1
0.079546830,0,1,0,1,0,1
0.079546980,1,1,0,1,0,1
0.079547150,0,1,0,1,0,1
0.079547250,1,1,0,1,0,1
0.079547340,0,1,0,1,0,1
0.079547480,1,1,0,1,0,1
0.079547650,0,1,0,1,0,1
0.079547810,1,1,0,1,0,1
0.079547920,0,1,0,1,0,1
0.079547990,1,1,0,1,0,1
0.079548080,0,1,0,1,0,1
0.079548090,0,0,0,1,0,1
0.079548150,1,0,0,1,0,1
0.079548240,0,0,0,1,0,1
0.079548310,1,0,0,1,0,1
0.079548470,0,0,0,1,0,1
0.079548560,1,0,0,1,0,1
0.079548650,0,0,0,1,0,1
0.079548730,1,0,0,1,0,1
0.079548810,0,0,0,1,0,1
0.079548890,1,0,0,1,0,1
0.079548980,0,0,0,1,0,1
0.079549120,1,0,0,1,0,1
0.079549290,0,0,0,1,0,1
0.079549390,1,0,0,1,0,1
0.079549470,0,0,0,1,0,1
0.079549630,1,0,0,1,0,1
0.079549730,0,0,0,1,0,1
0.079549810,1,0,0,1,0,1
0.079549960,0,0,0,1,0,1
0.079550130,1,0,0,1,0,1
0.079550220,0,0,0,1,0,1
0.079550310,1,0,0,1,0,1
0.079550390,0,0,0,1,0,1
0.079550470,1,0,0,1,0,1
0.079550560,0,0,0,1,0,1
0.079550640,1,0,0,1,0,1
0.079550790,0,0,0,1,0,1
0.079550890,1,0,0,1,0,1
0.079550970,0,0,0,1,0,1
0.079551130,1,0,0,1,0,1
0.079551220,0,0,0,1,0,1
0.079551310,1,0,0,1,0,1
0.079551390,0,0,0,1,0,1
0.079551470,1,0,0,1,0,1
0.079551550,0,0,0,1,0,1
0.079551640,1,0,0,1,0,1
0.079551790,0,0,0,1,0,1
0.079551960,1,0,0,1,0,1
0.079552130,0,0,0,1,0,1
0.079552230,1,0,0,1,0,1
0.079552300,0,0,0,1,0,1
0.079552390,1,0,0,1,0,1
0.079552470,0,0,0,1,0,1
0.079552560,1,0,0,1,0,1
0.079552640,0,0,0,1,0,1
0.079552720,1,0,0,1,0,1
0.079552810,0,0,0,1,0,1
0.079552890,1,0,0,1,0,1
0.079552970,0,0,0,1,0,1
0.079553110,1,0,0,1,0,1
0.079553290,0,0,0,1,0,1
0.079553450,1,0,0,1,0,1
0.079553570,0,0,0,1,0,1
0.079553650,1,0,0,1,0,1
0.079553800,0,0,0,1,0,1
0.079553900,1,0,0,1,0,1
0.079554000,0,0,0,1,0,1
0.079554080,1,0,0,1,0,1
0.079554170,0,0,0,1,0,1
0.079554300,1,0,0,1,0,1
0.079554480,0,0,0,1,0,1
0.079554660,1,0,0,1,0,1
0.079554990,0,0,0,1,0,1
0.079555170,1,0,0,1,0,1
0.079555440,0,0,0,1,0,1
0.079555700,1,0,0,1,0,1
0.079556010,0,0,0,1,0,1
0.079556340,0,1,0,1,0,1
0.079556690,1,1,0,1,0,1
0.079557190,1,1,1,1,0,1
0.079557290,1,1,0,1,0,1
0.079557350,1,1,1,1,0,1
0.079557430,1,1,0,1,0,1
0.079557500,1,1,1,1,0,1
0.079557660,1,1,0,1,0,1
0.079557690,0,1,0,1,0,1
0.079557750,0,1,1,1,0,1
0.079557840,0,1,0,1,0,1
0.079557910,0,1,1,1,0,1
0.079558000,0,1,0,1,0,1
0.079558170,0,1,1,1,0,1
0.079558330,0,1,0,1,0,1
0.079558490,0,1,1,1,0,1
0.079558660,0,1,0,1,0,1
0.079558820,0,1,1,1,0,1
0.079558980,0,1,0,1,0,1
0.079559140,0,1,1,1,0,1
0.079559240,0,1,0,1,0,1
0.079559250,0,1,0,0,0,1
0.079559320,0,1,1,0,0,1
0.079559400,0,1,0,0,0,1
0.079559480,0,1,1,0,0,1
0.079559640,0,1,0,0,0,1
0.079559790,0,1,1,0,0,1
0.079559890,0,1,0,0,0,1
0.079559970,0,1,1,0,0,1
0.079560060,0,1,0,0,0,1
0.079560140,0,1,1,0,0,1
0.079560220,0,1,0,0,0,1
0.079560310,0,1,1,0,0,1
0.079560460,0,1,0,0,0,1
0.079560630,0,1,1,0,0,1
0.079560790,0,1,0,0,0,1
0.079560890,0,1,1,0,0,1
0.079560970,0,1,0,0,0,1
0.079561130,0,1,1,0,0,1
0.079561300,0,1,0,0,0,1
0.079561390,0,1,1,0,0,1
0.079561470,0,1,0,0,0,1
0.079561560,0,1,1,0,0,1
0.079561640,0,1,0,0,0,1
0.079561790,0,1,1,0,0,1
0.079561890,0,1,0,0,0,1
0.079561970,0,1,1,0,0,1
0.079562060,0,1,0,0,0,1
0.079562140,0,1,1,0,0,1
0.079562290,0,1,0,0,0,1
0.079562470,0,1,1,0,0,1
0.079562630,0,1,0,0,0,1
0.079562730,0,1,1,0,0,1
0.079562800,0,1,0,0,0,1
0.079562960,0,1,1,0,0,1
0.079563060,0,1,0,0,0,1
0.079563140,0,1,1,0,0,1
0.079563290,0,1,0,0,0,1
0.079563390,0,1,1,0,0,1
0.079563470,0,1,0,0,0,1
0.079563630,0,1,1,0,0,1
0.079563730,0,1,0,0,0,1
0.079563800,0,1,1,0,0,1
0.079563890,0,1,0,0,0,1
0.079563970,0,1,1,0,0,1
0.079564060,0,1,0,0,0,1
0.079564140,0,1,1,0,0,1
0.079564290,0,1,0,0,0,1
0.079564390,0,1,1,0,0,1
0.079564480,0,1,0,0,0,1
0.079564560,0,1,1,0,0,1
0.079564650,0,1,0,0,0,1
0.079564730,0,1,1,0,0,1
0.079564820,0,1,0,0,0,1
0.079564960,0,1,1,0,0,1
0.079565140,0,1,0,0,0,1
0.079565300,0,1,1,0,0,1
0.079565430,0,1,0,0,0,1
0.079565500,0,1,1,0,0,1
0.079565590,0,1,0,0,0,1
0.079565660,0,1,1,0,0,1
0.079565820,0,1,0,0,0,1
0.079565990,0,1,1,0,0,1
0.079566330,0,1,0,0,0,1
0.079566440,0,1,1,0,0,1
0.079566500,0,1,0,0,0,1
0.079566670,0,1,1,0,0,1
0.079566840,0,1,0,0,0,1
0.079566940,0,1,1,0,0,1
0.079567030,0,1,0,0,0,1
0.079567110,0,1,1,0,0,1
0.079567190,0,1,0,0,0,1
0.079567390,0,1,1,0,0,1
0.079567520,0,1,0,0,0,1
0.079567650,0,1,0,1,0,1
0.079577840,0,1,0,1,1,1
0.079578160,0,1,0,1,0,1
0.079578260,0,1,0,1,1,1
0.079578330,0,1,0,1,0,1
0.079578510,0,1,0,1,1,1
0.079578610,0,1,0,1,0,1
0.079578660,0,1,0,1,1,1
0.079578820,0,1,0,1,0,1
0.079578990,0,1,0,1,1,1
0.079579100,0,1,0,1,0,1
0.079579160,0,1,0,1,1,1
0.079579310,0,1,0,1,0,1
0.079579410,0,1,0,1,1,1
0.079579500,0,1,0,1,0,1
0.079579570,0,1,0,1,1,1
0.079579660,0,1,0,1,0,1
0.079579800,0,1,0,1,1,1
0.079579910,0,1,0,1,0,1
0.079579980,0,1,0,1,1,1
0.079580090,0,1,0,1,1,0
0.079580130,0,1,0,1,0,0
0.079580220,0,1,0,1,1,0
0.079580310,0,1,0,1,0,0
0.079580390,0,1,0,1,1,0
0.079580470,0,1,0,1,0,0
0.079580620,0,1,0,1,1,0
0.079580720,0,1,0,1,0,0
0.079580810,0,1,0,1,1,0
0.079580890,0,1,0,1,0,0
0.079580970,0,1,0,1,1,0
0.079581120,0,1,0,1,0,0
0.079581290,0,1,0,1,1,0
0.079581390,0,1,0,1,0,0
0.079581470,0,1,0,1,1,0
0.079581620,0,1,0,1,0,0
0.079581730,0,1,0,1,1,0
0.079581800,0,1,0,1,0,0
0.079581960,0,1,0,1,1,0
0.079582130,0,1,0,1,0,0
0.079582230,0,1,0,1,1,0
0.079582300,0,1,0,1,0,0
0.079582390,0,1,0,1,1,0
0.079582470,0,1,0,1,0,0
0.079582630,0,1,0,1,1,0
0.079582790,0,1,0,1,0,0
0.079582960,0,1,0,1,1,0
0.079583130,0,1,0,1,0,0
0.079583300,0,1,0,1,1,0
0.079583390,0,1,0,1,0,0
0.079583470,0,1,0,1,1,0
0.079583550,0,1,0,1,0,0
0.079583640,0,1,0,1,1,0
0.079583720,0,1,0,1,0,0
0.079583810,0,1,0,1,1,0
0.079583960,0,1,0,1,0,0
0.079584130,0,1,0,1,1,0
0.079584220,0,1,0,1,0,0
0.079584310,0,1,0,1,1,0
0.079584450,0,1,0,1,0,0
0.079584560,0,1,0,1,1,0
0.079584630,0,1,0,1,0,0
0.079584720,0,1,0,1,1,0
0.079584800,0,1,0,1,0,0
0.079584890,0,1,0,1,1,0
0.079584970,0,1,0,1,0,0
0.079585050,0,1,0,1,1,0
0.079585140,0,1,0,1,0,0
0.079585270,0,1,0,1,1,0
0.079585460,0,1,0,1,0,0
0.079585620,0,1,0,1,1,0
0.079585740,0,1,0,1,0,0
0.079585820,0,1,0,1,1,0
0.079585970,0,1,0,1,0,0
0.079586070,0,1,0,1,1,0
0.079586170,0,1,0,1,0,0
0.079586240,0,1,0,1,1,0
0.079586340,0,1,0,1,0,0
0.079586480,0,1,0,1,1,0
0.079586650,0,1,0,1,0,0
0.079586830,0,1,0,1,1,0
0.079586990,0,1,0,1,0,0
0.079587100,0,1,0,1,1,0
0.079587170,0,1,0,1,0,0
0.079587260,0,1,0,1,1,0
0.079587340,0,1,0,1,0,0
0.079587510,0,1,0,1,1,0
0.079587680,0,1,0,1,0,0
0.079588500,0,1,0,1,0,1
0.079588570,0,1,0,1,1,1
0.079589600,0,1,0,1,0,1
0.080352800,0,1,1,1,0,1
0.080353750,0,1,0,1,0,1
0.081928070,0,1,0,1,1,1
0.081929110,0,1,0,1,0,1
0.086322200,0,1,1,1,0,1
0.086323150,0,1,0,1,0,1
0.086324360,0,1,1,1,0,1
0.086324600,0,1,0,1,0,1
0.086324670,0,1,1,1,0,1
0.086324830,0,1,0,1,0,1
0.086324930,0,1,1,1,0,1
0.086325000,0,1,0,1,0,1
0.086325080,0,1,1,1,0,1
0.086325170,0,1,0,1,0,1
0.086325320,0,1,1,1,0,1
0.086325430,0,1,0,1,0,1
0.086325490,0,1,1,1,0,1
0.086325590,0,1,0,1,0,1
0.086325650,0,1,1,1,0,1
0.086325810,0,1,0,1,0,1
0.086325900,0,1,1,1,0,1
0.086325990,0,1,0,1,0,1
0.086326070,0,1,1,1,0,1
0.086326160,0,1,0,1,0,1
0.086326230,0,1,1,1,0,1
0.086326320,0,1,0,1,0,1
0.086326410,0,1,0,0,0,1
0.086326460,0,1,1,0,0,1
0.086326630,0,1,0,0,0,1
0.086326720,0,1,1,0,0,1
0.086326810,0,1,0,0,0,1
0.086326950,0,1,1,0,0,1
0.086327120,0,1,0,0,0,1
0.086327290,0,1,1,0,0,1
0.086327390,0,1,0,0,0,1
0.086327470,0,1,1,0,0,1
0.086327620,0,1,0,0,0,1
0.086327720,0,1,1,0,0,1
0.086327800,0,1,0,0,0,1
0.086327890,0,1,1,0,0,1
0.086327970,0,1,0,0,0,1
0.086328130,0,1,1,0,0,1
0.086328220,0,1,0,0,0,1
0.086328300,0,1,1,0,0,1
0.086328460,0,1,0,0,0,1
0.086328550,0,1,1,0,0,1
0.086328630,0,1,0,0,0,1
0.086328790,0,1,1,0,0,1
0.086328960,0,1,0,0,0,1
0.086329130,0,1,1,0,0,1
0.086329290,0,1,0,0,0,1
0.086329460,0,1,1,0,0,1
0.086329620,0,1,0,0,0,1
0.086329720,0,1,1,0,0,1
0.086329800,0,1,0,0,0,1
0.086329960,0,1,1,0,0,1
0.086330060,0,1,0,0,0,1
0.086330130,0,1,1,0,0,1
0.086330280,0,1,0,0,0,1
0.086330390,0,1,1,0,0,1
0.086330470,0,1,0,0,0,1
0.086330600,0,1,1,0,0,1
0.086330730,0,1,0,0,0,1
0.086330810,0,1,1,0,0,1
0.086330960,0,1,0,0,0,1
0.086331120,0,1,1,0,0,1
0.086331240,0,1,0,0,0,1
0.086331330,0,1,1,0,0,1
0.086331480,0,1,0,0,0,1
0.086331580,0,1,1,0,0,1
0.086331670,0,1,0,0,0,1
0.086331740,0,1,1,0,0,1
0.086331840,0,1,0,0,0,1
0.086332000,0,1,1,0,0,1
0.086332160,0,1,0,0,0,1
0.086332360,0,1,1,0,0,1
0.086332650,0,1,0,0,0,1
0.086333030,0,1,1,0,0,1
0.086333220,0,1,0,0,0,1
0.086333570,0,1,0,1,0,1
0.086340490,0,1,0,1,1,1
0.086340690,0,1,0,1,0,1
0.086340990,0,1,0,1,1,1
0.086341170,0,1,0,1,0,1
0.086341340,0,1,0,1,1,1
0.086341500,0,1,0,1,0,1
0.086341590,0,1,0,1,1,1
0.086341670,0,1,0,1,0,1
0.086341820,0,1,0,1,1,1
0.086341930,0,1,0,1,0,1
0.086341990,0,1,0,1,1,1
0.086342140,0,1,0,1,0,1
0.086342240,0,1,0,1,1,1
0.086342330,0,1,0,1,0,1
0.086342410,0,1,0,1,1,1
0.086342500,0,1,0,1,0,1
0.086342570,0,1,0,1,1,1
0.086342660,0,1,0,1,0,1
0.086342730,0,1,0,1,1,1
0.086342820,0,1,0,1,0,1
0.086342960,0,1,0,1,1,1
0.086342980,0,1,0,1,1,0
0.086343130,0,1,0,1,0,0
0.086343220,0,1,0,1,1,0
0.086343310,0,1,0,1,0,0
0.086343390,0,1,0,1,1,0
0.086343470,0,1,0,1,0,0
0.086343550,0,1,0,1,1,0
0.086343640,0,1,0,1,0,0
0.086343720,0,1,0,1,1,0
0.086343800,0,1,0,1,0,0
0.086343950,0,1,0,1,1,0
0.086344050,0,1,0,1,0,0
0.086344130,0,1,0,1,1,0
0.086344220,0,1,0,1,0,0
0.086344300,0,1,0,1,1,0
0.086344450,0,1,0,1,0,0
0.086344560,0,1,0,1,1,0
0.086344630,0,1,0,1,0,0
0.086344790,0,1,0,1,1,0
0.086344960,0,1,0,1,0,0
0.086345130,0,1,0,1,1,0
0.086345210,0,1,0,1,0,0
0.086345300,0,1,0,1,1,0
0.086345380,0,1,0,1,0,0
0.086345470,0,1,0,1,1,0
0.086345550,0,1,0,1,0,0
0.086345640,0,1,0,1,1,0
0.086345780,0,1,0,1,0,0
0.086345960,0,1,0,1,1,0
0.086346120,0,1,0,1,0,0
0.086346220,0,1,0,1,1,0
0.086346300,0,1,0,1,0,0
0.086346460,0,1,0,1,1,0
0.086346620,0,1,0,1,0,0
0.086346720,0,1,0,1,1,0
0.086346800,0,1,0,1,0,0
0.086346890,0,1,0,1,1,0
0.086346970,0,1,0,1,0,0
0.086347110,0,1,0,1,1,0
0.086347290,0,1,0,1,0,0
0.086347390,0,1,0,1,1,0
0.086347470,0,1,0,1,0,0
0.086347550,0,1,0,1,1,0
0.086347640,0,1,0,1,0,0
0.086347720,0,1,0,1,1,0
0.086347820,0,1,0,1,0,0
0.086347960,0,1,0,1,1,0
0.086348140,0,1,0,1,0,0
0.086348240,0,1,0,1,1,0
0.086348330,0,1,0,1,0,0
0.086348410,0,1,0,1,1,0
0.086348490,0,1,0,1,0,0
0.086348580,0,1,0,1,1,0
0.086348670,0,1,0,1,0,0
0.086348830,0,1,0,1,1,0
0.086348950,0,1,0,1,0,0
0.086349020,0,1,0,1,1,0
0.086349100,0,1,0,1,0,0
0.086349180,0,1,0,1,1,0
0.086349330,0,1,0,1,0,0
0.086349430,0,1,0,1,1,0
0.086349500,0,1,0,1,0,0
0.086349610,1,1,0,1,1,0
0.086349680,1,1,0,1,0,0
0.086349710,0,1,0,1,0,0
0.086349840,1,1,0,1,1,0
0.086349940,1,1,0,1,0,0
0.086349960,0,1,0,1,0,0
0.086350000,1,1,0,1,0,0
0.086350100,0,1,0,1,0,0
0.086350120,0,1,0,1,0,1
0.086350180,1,1,0,1,0,1
0.086350250,0,1,0,1,0,1
0.086350330,1,1,0,1,0,1
0.086350420,0,1,0,1,0,1
0.086350500,1,1,0,1,0,1
0.086350650,0,1,0,1,0,1
0.086350810,1,1,0,1,0,1
0.086350930,0,1,0,1,0,1
0.086351000,1,1,0,1,0,1
0.086351080,0,1,0,1,0,1
0.086351160,1,1,0,1,0,1
0.086351240,0,1,0,1,0,1
0.086351320,1,1,0,1,0,1
0.086351470,0,1,0,1,0,1
0.086351560,1,1,0,1,0,1
0.086351650,0,1,0,1,0,1
0.086351730,0,0,0,1,0,1
0.086351790,1,0,0,1,0,1
0.086351960,0,0,0,1,0,1
0.086352120,1,0,0,1,0,1
0.086352220,0,0,0,1,0,1
0.086352300,1,0,0,1,0,1
0.086352390,0,0,0,1,0,1
0.086352470,1,0,0,1,0,1
0.086352620,0,0,0,1,0,1
0.086352790,1,0,0,1,0,1
0.086352960,0,0,0,1,0,1
0.086353130,1,0,0,1,0,1
0.086353220,0,0,0,1,0,1
0.086353300,1,0,0,1,0,1
0.086353460,0,0,0,1,0,1
0.086353550,1,0,0,1,0,1
0.086353630,0,0,0,1,0,1
0.086353790,1,0,0,1,0,1
0.086353880,0,0,0,1,0,1
0.086353970,1,0,0,1,0,1
0.086354050,0,0,0,1,0,1
0.086354140,1,0,0,1,0,1
0.086354290,0,0,0,1,0,1
0.086354460,1,0,0,1,0,1
0.086354550,0,0,0,1,0,1
0.086354640,1,0,0,1,0,1
0.086354790,0,0,0,1,0,1
0.086354960,1,0,0,1,0,1
0.086355050,0,0,0,1,0,1
0.086355140,1,0,0,1,0,1
0.086355220,0,0,0,1,0,1
0.086355300,1,0,0,1,0,1
0.086355450,0,0,0,1,0,1
0.086355620,1,0,0,1,0,1
0.086355720,0,0,0,1,0,1
0.086355800,1,0,0,1,0,1
0.086355890,0,0,0,1,0,1
0.086355970,1,0,0,1,0,1
0.086356130,0,0,0,1,0,1
0.086356280,1,0,0,1,0,1
0.086356410,0,0,0,1,0,1
0.086356480,1,0,0,1,0,1
0.086356640,0,0,0,1,0,1
0.086356740,1,0,0,1,0,1
0.086356830,0,0,0,1,0,1
0.086356910,1,0,0,1,0,1
0.086357000,0,0,0,1,0,1
0.086357080,1,0,0,1,0,1
0.086357170,0,0,0,1,0,1
0.086357250,1,0,0,1,0,1
0.086357330,0,0,0,1,0,1
0.086357420,1,0,0,1,0,1
0.086357500,0,0,0,1,0,1
0.086357590,1,0,0,1,0,1
0.086357670,0,0,0,1,0,1
0.086357830,1,0,0,1,0,1
0.086357990,0,0,0,1,0,1
0.086358250,1,0,0,1,0,1
0.086358370,0,0,0,1,0,1
0.086358460,1,0,0,1,0,1
0.086358530,0,0,0,1,0,1
0.086358600,1,0,0,1,0,1
0.086358690,0,0,0,1,0,1
0.086359100,0,1,0,1,0,1
0.086359150,1,1,0,1,0,1
0.086359880,0,1,0,1,0,1
0.086439380,0,1,0,1,1,1
0.086440410,0,1,0,1,0,1
0.087938210,0,1,0,1,1,1
0.087939240,0,1,0,1,0,1
0.089729680,1,1,0,1,0,1
0.089730650,0,1,0,1,0,1
0.094709080,0,1,0,1,1,1
0.094710110,0,1,0,1,0,1
0.098879880,0,1,1,1,0,1
0.098880830,0,1,0,1,0,1
0.099524850,1,1,0,1,0,1
0.099525120,0,1,0,1,0,1
0.099525230,1,1,0,1,0,1
0.099525730,0,1,0,1,0,1
0.099525900,1,1,0,1,0,1
0.099526020,0,1,0,1,0,1
0.099526080,1,1,0,1,0,1
0.099526230,0,1,0,1,0,1
0.099526320,1,1,0,1,0,1
0.099526410,0,1,0,1,0,1
0.099526480,1,1,0,1,0,1
0.099526570,0,1,0,1,0,1
0.099526710,1,1,0,1,0,1
0.099526880,0,1,0,1,0,1
0.099526970,1,1,0,1,0,1
0.099527070,0,1,0,1,0,1
0.099527200,1,1,0,1,0,1
0.099527270,1,0,0,1,0,1
0.099527310,0,0,0,1,0,1
0.099527390,1,0,0,1,0,1
0.099527470,0,0,0,1,0,1
0.099527550,1,0,0,1,0,1
0.099527700,0,0,0,1,0,1
0.099527790,1,0,0,1,0,1
0.099527880,0,0,0,1,0,1
0.099528020,1,0,0,1,0,1
0.099528130,0,0,0,1,0,1
0.099528210,1,0,0,1,0,1
0.099528360,0,0,0,1,0,1
0.099528530,1,0,0,1,0,1
0.099528630,0,0,0,1,0,1
0.099528710,1,0,0,1,0,1
0.099528790,0,0,0,1,0,1
0.099528880,1,0,0,1,0,1
0.099528960,0,0,0,1,0,1
0.099529040,1,0,0,1,0,1
0.099529190,0,0,0,1,0,1
0.099529300,1,0,0,1,0,1
0.099529370,0,0,0,1,0,1
0.099529460,1,0,0,1,0,1
0.099529540,0,0,0,1,0,1
0.099529700,1,0,0,1,0,1
0.099529790,0,0,0,1,0,1
0.099529880,1,0,0,1,0,1
0.099529960,0,0,0,1,0,1
0.099530040,1,0,0,1,0,1
0.099530120,0,0,0,1,0,1
0.099530210,1,0,0,1,0,1
0.099530290,0,0,0,1,0,1
0.099530380,1,0,0,1,0,1
0.099530530,0,0,0,1,0,1
0.099530700,1,0,0,1,0,1
0.099530860,0,0,0,1,0,1
0.099531030,1,0,0,1,0,1
0.099531130,0,0,0,1,0,1
0.099531210,1,0,0,1,0,1
0.099531290,0,0,0,1,0,1
0.099531380,1,0,0,1,0,1
0.099531530,0,0,0,1,0,1
0.099531700,1,0,0,1,0,1
0.099531860,0,0,0,1,0,1
0.099532030,1,0,0,1,0,1
0.099532190,0,0,0,1,0,1
0.099532340,1,0,0,1,0,1
0.099532520,0,0,0,1,0,1
0.099532630,1,0,0,1,0,1
0.099532730,0,0,0,1,0,1
0.099532870,1,0,0,1,0,1
0.099532990,0,0,0,1,0,1
0.099533070,1,0,0,1,0,1
0.099533150,0,0,0,1,0,1
0.099533230,1,0,0,1,0,1
0.099533380,0,0,0,1,0,1
0.099533550,1,0,0,1,0,1
0.099533720,0,0,0,1,0,1
0.099533830,1,0,0,1,0,1
0.099533910,0,0,0,1,0,1
0.099533990,1,0,0,1,0,1
0.099534080,0,0,0,1,0,1
0.099534240,1,0,0,1,0,1
0.099534410,0,0,0,1,0,1
0.099534510,1,0,0,1,0,1
0.099534580,0,0,0,1,0,1
0.099534660,1,0,0,1,0,1
0.099534750,0,0,0,1,0,1
0.099534860,1,0,0,1,0,1
0.099535110,0,0,0,1,0,1
0.099535250,1,0,0,1,0,1
0.099535440,0,0,0,1,0,1
0.099535510,0,1,0,1,0,1
0.099535760,0,1,1,1,0,1
0.099536110,0,1,0,1,0,1
0.099536230,0,1,1,1,0,1
0.099536500,0,1,0,1,0,1
0.099536590,0,1,1,1,0,1
0.099536760,0,1,0,1,0,1
0.099536850,0,1,1,1,0,1
0.099536920,0,1,0,1,0,1
0.099536990,0,1,1,1,0,1
0.099537080,0,1,0,1,0,1
0.099537160,0,1,1,1,0,1
0.099537240,0,1,0,1,0,1
0.099537400,0,1,1,1,0,1
0.099537510,0,1,0,1,0,1
0.099537560,0,1,1,1,0,1
0.099537660,0,1,0,1,0,1
0.099537730,0,1,1,1,0,1
0.099537820,0,1,0,1,0,1
0.099537900,0,1,1,1,0,1
0.099538050,0,1,0,1,0,1
0.099538140,0,1,1,1,0,1
0.099538240,0,1,0,1,0,1
0.099538370,0,1,1,1,0,1
0.099538480,0,1,0,1,0,1
0.099538520,0,1,0,0,0,1
0.099538560,0,1,1,0,0,1
0.099538640,0,1,0,0,0,1
0.099538710,0,1,1,0,0,1
0.099538800,0,1,0,0,0,1
0.099538880,0,1,1,0,0,1
0.099538970,0,1,0,0,0,1
0.099539040,0,1,1,0,0,1
0.099539130,0,1,0,0,0,1
0.099539210,0,1,1,0,0,1
0.099539290,0,1,0,0,0,1
0.099539380,0,1,1,0,0,1
0.099539460,0,1,0,0,0,1
0.099539540,0,1,1,0,0,1
0.099539630,0,1,0,0,0,1
0.099539710,0,1,1,0,0,1
0.099539790,0,1,0,0,0,1
0.099539880,0,1,1,0,0,1
0.099540030,0,1,0,0,0,1
0.099540200,0,1,1,0,0,1
0.099540360,0,1,0,0,0,1
0.099540530,0,1,1,0,0,1
0.099540700,0,1,0,0,0,1
0.099540870,0,1,1,0,0,1
0.099540960,0,1,0,0,0,1
0.099541040,0,1,1,0,0,1
0.099541200,0,1,0,0,0,1
0.099541300,0,1,1,0,0,1
0.099541370,0,1,0,0,0,1
0.099541460,0,1,1,0,0,1
0.099541540,0,1,0,0,0,1
0.099541630,0,1,1,0,0,1
0.099541710,0,1,0,0,0,1
0.099541790,0,1,1,0,0,1
0.099541880,0,1,0,0,0,1
0.099541960,0,1,1,0,0,1
0.099542040,0,1,0,0,0,1
0.099542200,0,1,1,0,0,1
0.099542300,0,1,0,0,0,1
